C_ID,Q_Agent_Time,First_Path,Did_Queue,Queue_Length
6799,23.293134044713497,Agent,True,115
6800,23.15806781119636,Agent,True,116
6803,23.008533568194935,Agent,True,116
6805,23.065357019282374,Agent,True,117
6823,,Bot,False,
6807,23.19954268977108,Agent,True,118
6677,23.41916434523523,Bot,True,119
6678,23.357787231291695,Bot,True,120
6809,22.881734715662105,Agent,True,120
6810,22.81924729308821,Agent,True,121
6811,22.711526980294366,Agent,True,120
6827,,Bot,False,
6812,22.49392850340132,Agent,True,119
6813,22.40717406614317,Agent,True,119
6814,22.461826594514832,Agent,True,119
6816,22.36958600274511,Agent,True,116
6817,22.45736636501465,Agent,True,117
6819,22.438152767773545,Agent,True,118
6821,22.024454512972625,Agent,True,113
6822,22.01093830665286,Agent,True,114
6835,,Bot,False,
6694,22.065456978331895,Bot,True,115
6837,,Bot,False,
6846,,Bot,False,
6849,,Bot,False,
6851,,Bot,False,
6858,,Bot,False,
6824,24.535290471572125,Agent,True,113
6825,24.65604435740397,Agent,True,113
6828,24.21325365835196,Agent,True,110
6861,,Bot,False,
6862,,Bot,False,
6829,24.63602251670909,Agent,True,110
6830,24.48334755124688,Agent,True,110
6864,,Bot,False,
6831,24.872584633290217,Agent,True,111
6832,24.806268314506724,Agent,True,112
6834,24.741412961894184,Agent,True,111
6836,24.643196277375182,Agent,True,109
6838,24.976521646171022,Agent,True,109
6874,,Bot,False,
6839,25.076352431293344,Agent,True,110
6840,25.03803070388949,Agent,True,111
6843,24.89389670702849,Agent,True,112
6876,,Bot,False,
6845,24.313335853934177,Agent,True,113
6847,24.214975091431825,Agent,True,114
6848,24.384200532949535,Agent,True,115
6850,24.199781701707252,Agent,True,116
6720,23.957101734341677,Bot,True,117
6852,24.05562285947076,Agent,True,118
6854,24.24341905725737,Agent,True,119
6855,24.263739506401635,Agent,True,120
6856,24.374177115084194,Agent,True,121
6857,24.439280729415714,Agent,True,122
6892,,Bot,False,
6860,24.09064461705816,Agent,True,122
6865,23.528209607635063,Agent,True,119
6866,23.38862037893091,Agent,True,120
6867,23.38559985907773,Agent,True,121
6868,23.298471197156232,Agent,True,120
6869,23.155870710006866,Agent,True,120
6870,22.942215874253634,Agent,True,120
6736,23.33223123561561,Bot,True,121
6871,23.35568030911668,Agent,True,122
6872,23.464344290784084,Agent,True,123
6873,23.432521604424437,Agent,True,123
6875,23.516891919014597,Agent,True,124
6877,23.459505538661915,Agent,True,122
6878,23.498898972320376,Agent,True,123
6879,23.601733061181676,Agent,True,124
6743,23.523087567256425,Bot,True,123
6880,23.561380119892874,Agent,True,124
6881,23.523669448186183,Agent,True,125
6901,,Bot,False,
6882,23.740179405356912,Agent,True,126
6885,23.49372449049156,Agent,True,124
6886,23.31962991727255,Agent,True,124
6887,23.32699085502395,Agent,True,125
6888,23.412947848816202,Agent,True,126
6905,,Bot,False,
6906,,Bot,False,
6889,23.86124207269677,Agent,True,127
6893,23.420420526534144,Agent,True,123
6894,22.87497534199042,Agent,True,118
6895,22.910026026308515,Agent,True,119
6908,,Bot,False,
6754,23.080517483167114,Bot,True,118
6896,23.34179276525788,Agent,True,119
6897,23.448674560283962,Agent,True,119
6898,23.49506822152898,Agent,True,119
6900,22.906649276769485,Agent,True,114
6902,22.82228574520559,Agent,True,114
6917,,Bot,False,
6903,22.797034314283337,Agent,True,113
6904,22.791854141740714,Agent,True,112
6918,,Bot,False,
6764,22.868666803575934,Bot,True,112
6765,22.757874681338535,Bot,True,113
6907,22.509551964393268,Agent,True,113
6771,22.34960273820161,Bot,True,111
6773,22.25222602909389,Bot,True,112
6909,22.110361502496517,Agent,True,112
6776,22.261533074043655,Bot,True,113
6912,22.64541327607003,Agent,True,114
6915,22.831595019979204,Agent,True,114
6930,,Bot,False,
6781,22.97355456955256,Bot,True,115
6916,23.261951354297253,Agent,True,113
6788,22.84299168659072,Bot,True,109
6919,22.89280303540886,Agent,True,109
6921,22.977099625391475,Agent,True,110
6923,22.886719956916295,Agent,True,109
6939,,Bot,False,
6924,22.94969498047749,Agent,True,109
6925,23.001750138292664,Agent,True,109
6926,22.549232211144044,Agent,True,110
6927,22.58195330075705,Agent,True,110
6802,22.297807197847987,Bot,True,111
6928,22.46055043360525,Agent,True,111
6929,22.516378318319312,Agent,True,112
6931,22.246714486267592,Agent,True,112
6932,22.23725809255552,Agent,True,113
6808,22.086012848351174,Bot,True,114
6933,22.11538493671378,Agent,True,115
6934,22.09427446214454,Agent,True,116
6950,,Bot,False,
6936,21.971761883754652,Agent,True,114
6953,,Bot,False,
6937,21.9633487840847,Agent,True,114
6938,22.057980543020676,Agent,True,115
6940,21.925868600968215,Agent,True,114
6941,21.981548809972082,Agent,True,115
6943,21.97212586549699,Agent,True,115
6944,21.958612125301215,Agent,True,113
6820,21.511693272152797,Bot,True,113
6947,21.467433383538946,Agent,True,112
6960,,Bot,False,
6948,21.440006573974188,Agent,True,109
6949,21.65749474984227,Agent,True,110
6962,,Bot,False,
6951,21.652873696144525,Agent,True,111
6954,21.225694422313154,Agent,True,108
6826,21.099502638737476,Bot,True,108
6955,21.106024216708647,Agent,True,108
6971,,Bot,False,
6973,,Bot,False,
6977,,Bot,False,
6978,,Bot,False,
6980,,Bot,False,
6956,23.96468169662512,Agent,True,108
6957,24.117034805713047,Agent,True,108
6959,23.875446942779945,Agent,True,108
6961,24.310063906703363,Agent,True,109
6833,24.24677276499301,Bot,True,109
6965,23.822778156018785,Agent,True,105
6966,23.669322899928375,Agent,True,106
6967,23.99669129819813,Agent,True,107
6841,24.023176649922107,Bot,True,108
6842,24.655576951077364,Bot,True,109
6968,24.770357652003668,Agent,True,110
6969,24.555238920291913,Agent,True,111
6844,24.547775661621245,Bot,True,112
6975,24.469104307938778,Agent,True,113
6976,24.442200353402086,Agent,True,114
6979,24.16008483127166,Agent,True,115
6981,23.78942992139696,Agent,True,116
7001,,Bot,False,
6982,23.955087386241985,Agent,True,117
7004,,Bot,False,
6983,24.168209450831682,Agent,True,118
6853,24.253141753839827,Bot,True,119
6859,23.964392525442463,Bot,True,120
6984,23.75420985638766,Agent,True,118
6985,23.656927392032003,Agent,True,119
6863,23.74101117430655,Bot,True,120
6986,23.847932317381947,Agent,True,121
6987,23.72502477181206,Agent,True,122
6988,23.519693768398156,Agent,True,121
6989,23.585950989369394,Agent,True,122
6990,23.63393656261178,Agent,True,123
6991,23.520480662398086,Agent,True,122
6992,23.89885572187427,Agent,True,123
6993,23.963688820492735,Agent,True,124
6994,23.743759576559114,Agent,True,123
6995,24.174032632363833,Agent,True,124
6996,23.334129380780496,Agent,True,122
7017,,Bot,False,
6997,23.49282107164686,Agent,True,122
6998,23.122973660340676,Agent,True,121
6999,23.32299286474563,Agent,True,122
7000,23.276715021917198,Agent,True,121
6883,23.328593400120553,Bot,True,122
7002,23.246043180555034,Agent,True,123
7003,23.41457408167821,Agent,True,124
6884,23.52350595525604,Bot,True,124
7005,23.32471255335281,Agent,True,124
7006,23.232090702829055,Agent,True,125
7007,23.036662519311903,Agent,True,123
6890,23.44258756528984,Bot,True,123
6891,23.494606314110342,Bot,True,124
7009,23.573478492746744,Agent,True,123
7010,23.643656769493646,Agent,True,123
7026,,Bot,False,
7011,23.6074815008501,Agent,True,120
7012,23.858188668387356,Agent,True,121
7013,24.195769613041875,Agent,True,122
7014,23.628935796686164,Agent,True,120
7015,23.69097186957424,Agent,True,121
7016,23.75420741261928,Agent,True,121
6899,23.75616572463059,Bot,True,121
7019,23.0231442326899,Agent,True,115
7020,23.087325753345567,Agent,True,116
7021,22.885962047641215,Agent,True,113
7022,22.4988277251,Agent,True,113
7041,,Bot,False,
7023,22.728223394200313,Agent,True,113
7024,22.83886106894215,Agent,True,114
7025,22.837244520189415,Agent,True,115
7028,22.257095609219732,Agent,True,113
6910,22.74816754658491,Bot,True,114
6911,23.112200538862226,Bot,True,115
6913,23.372280890929233,Bot,True,115
7048,,Bot,False,
7052,,Bot,False,
7030,24.077124999290618,Agent,True,116
6914,24.09330535033996,Bot,True,117
7033,23.897110210244364,Agent,True,117
7034,23.693604896198394,Agent,True,116
7056,,Bot,False,
7035,23.81039420183265,Agent,True,116
7037,23.777708738869933,Agent,True,116
7038,23.9908734067119,Agent,True,117
7039,23.734913350911484,Agent,True,115
6920,23.63512950164545,Bot,True,115
7040,23.568388033386327,Agent,True,116
6922,23.781125123040738,Bot,True,116
7042,23.982240882884753,Agent,True,117
7043,23.679938528554885,Agent,True,115
7044,23.591619744949412,Agent,True,116
7045,23.451909595263032,Agent,True,117
7047,23.28090164432615,Agent,True,117
7061,,Bot,False,
7049,22.44478650181145,Agent,True,116
7050,22.457947610982046,Agent,True,117
7051,22.571464941130444,Agent,True,118
6935,22.57196445138493,Bot,True,118
7053,22.590420578798103,Agent,True,119
7055,22.53603372848147,Agent,True,119
6942,22.078130023885706,Bot,True,116
7057,22.161636755004793,Agent,True,117
6945,21.8056813845958,Bot,True,114
7069,,Bot,False,
7071,,Bot,False,
7058,21.789892371100677,Agent,True,115
6946,22.049909272283912,Bot,True,115
7060,21.857170160246824,Agent,True,111
7063,21.66534955643715,Agent,True,111
6952,21.669357686629382,Bot,True,111
7065,21.667214581082362,Agent,True,112
7066,21.33654438939834,Agent,True,110
7084,,Bot,False,
7086,,Bot,False,
7090,,Bot,False,
7068,24.242108786904737,Agent,True,110
7095,,Bot,False,
6958,23.87354592121801,Bot,True,107
7072,23.855148569427456,Agent,True,108
7073,23.95352326454622,Agent,True,107
6963,23.957113263922565,Bot,True,108
6964,24.258282545865995,Bot,True,108
7074,24.26437951940875,Agent,True,109
7075,24.432259809668494,Agent,True,107
7076,24.440467508447455,Agent,True,108
7101,,Bot,False,
7077,24.70565926198742,Agent,True,109
7078,24.861820447533546,Agent,True,110
7080,24.678653572726716,Agent,True,111
6970,24.505847688244558,Bot,True,112
7103,,Bot,False,
6972,24.702303554402306,Bot,True,113
6974,24.516564416783694,Bot,True,114
7081,24.66712781404749,Agent,True,115
7082,24.389373987437466,Agent,True,116
7085,24.31073293155464,Agent,True,117
7087,24.418273169556187,Agent,True,118
7088,24.490558968294636,Agent,True,119
7089,24.336234486737112,Agent,True,120
7112,,Bot,False,
7091,24.30874352863316,Agent,True,121
7092,24.39306954305971,Agent,True,122
7093,24.419820240705576,Agent,True,123
7094,24.369435477091884,Agent,True,123
7097,23.78398609396163,Agent,True,122
7098,23.263405906096523,Agent,True,120
7099,23.364293620192257,Agent,True,120
7100,23.426983683523986,Agent,True,121
7102,22.518365896207797,Agent,True,120
7120,,Bot,False,
7106,21.943308221306097,Agent,True,113
7109,22.004590397700667,Agent,True,114
7110,22.11505134595859,Agent,True,115
7113,21.780882154496112,Agent,True,112
7114,21.80770605636303,Agent,True,112
7115,21.919990869131425,Agent,True,112
7127,,Bot,False,
7008,21.815550179551565,Bot,True,112
7116,22.03394086021558,Agent,True,110
7117,22.039678060262986,Agent,True,111
7118,22.046284360532127,Agent,True,112
7133,,Bot,False,
7119,21.945825904032063,Agent,True,110
7134,,Bot,False,
7122,21.994349345225373,Agent,True,111
7123,21.97979706502133,Agent,True,112
7124,21.893353306914378,Agent,True,112
7125,21.63159365676688,Agent,True,111
7126,21.69194590037455,Agent,True,112
7138,,Bot,False,
7128,21.54674406925801,Agent,True,110
7131,21.303868885495604,Agent,True,110
7132,21.428918461060903,Agent,True,109
7018,21.150224576551864,Bot,True,107
7135,21.240722978915755,Agent,True,105
7136,21.531790936021935,Agent,True,105
7151,,Bot,False,
7140,21.490596021895044,Agent,True,104
7141,21.526095788746034,Agent,True,105
7142,21.57443872933095,Agent,True,105
7145,21.447899531073062,Agent,True,105
7146,21.56470785450165,Agent,True,106
7027,21.580105688523645,Bot,True,107
7147,21.420836911912602,Agent,True,107
7148,21.46068372393438,Agent,True,108
7029,21.506542948157403,Bot,True,109
7031,21.372261955510794,Bot,True,109
7032,21.47281038647543,Bot,True,110
7149,21.441506178565305,Agent,True,111
7153,21.26848236222986,Agent,True,109
7165,,Bot,False,
7036,21.50045803188027,Bot,True,108
7154,21.79108949235706,Agent,True,108
7155,22.058303841601855,Agent,True,108
7169,,Bot,False,
7170,,Bot,False,
7171,,Bot,False,
7157,22.70700614280304,Agent,True,108
7158,22.68737177555181,Agent,True,108
7159,22.52635664068157,Agent,True,106
7160,22.44295734956313,Agent,True,106
7173,,Bot,False,
7161,22.634291902112864,Agent,True,107
7162,22.724743830607622,Agent,True,108
7163,22.908440096351796,Agent,True,109
7164,22.863624351229646,Agent,True,110
7046,22.648433863641912,Bot,True,111
7166,22.561350593923862,Agent,True,111
7178,,Bot,False,
7167,22.66981771692781,Agent,True,112
7054,21.45741154794632,Bot,True,109
7172,21.396522839799218,Agent,True,110
7185,,Bot,False,
7174,21.19044065539879,Agent,True,109
7175,21.18042567491466,Agent,True,109
7176,21.212914904929903,Agent,True,110
7177,21.227566917859804,Agent,True,110
7179,21.080149233833254,Agent,True,107
7180,21.329632454217062,Agent,True,108
7181,21.44036596431829,Agent,True,109
7183,21.141858215851016,Agent,True,109
7059,21.14078751046827,Bot,True,110
7184,21.26986130649425,Agent,True,109
7186,21.291175347030276,Agent,True,110
7062,20.966510826862304,Bot,True,107
7064,20.94293029230539,Bot,True,107
7194,,Bot,False,
7187,21.218597794347716,Agent,True,108
7189,21.45944812441212,Agent,True,109
7190,21.511659248646538,Agent,True,110
7191,21.449208661935472,Agent,True,110
7192,21.244863874660723,Agent,True,109
7067,21.290198296198923,Bot,True,109
7199,,Bot,False,
7207,,Bot,False,
7210,,Bot,False,
7212,,Bot,False,
7214,,Bot,False,
7215,,Bot,False,
7216,,Bot,False,
7193,24.085034181499395,Agent,True,109
7070,24.100220371625483,Bot,True,108
7195,23.905663882096405,Agent,True,108
7196,23.51936452302448,Agent,True,103
7198,23.065087514737343,Agent,True,104
7221,,Bot,False,
7079,23.454523746538825,Bot,True,105
7201,23.276244912705806,Agent,True,106
7202,23.46090072304537,Agent,True,107
7204,23.53273335441986,Agent,True,108
7205,24.260476972334345,Agent,True,109
7206,24.28724981726282,Agent,True,110
7208,23.79536144914482,Agent,True,111
7083,23.787213815006226,Bot,True,112
7209,24.0573175903005,Agent,True,113
7211,23.895318847165527,Agent,True,114
7233,,Bot,False,
7213,23.96042315080126,Agent,True,115
7096,22.850058580852192,Bot,True,113
7217,22.931676350638327,Agent,True,114
7218,23.005222627305557,Agent,True,115
7219,23.149172315723717,Agent,True,114
7220,23.08496214933234,Agent,True,115
7222,22.611768802238203,Agent,True,114
7242,,Bot,False,
7223,22.6356115543756,Agent,True,114
7244,,Bot,False,
7224,22.699272033413763,Agent,True,115
7225,22.760078454166432,Agent,True,115
7226,22.717490837648256,Agent,True,116
7227,22.68028280807789,Agent,True,117
7248,,Bot,False,
7229,22.650975986270623,Agent,True,118
7230,22.389915008142452,Agent,True,119
7231,22.054366839374325,Agent,True,116
7253,,Bot,False,
7104,22.087267583301127,Bot,True,115
7234,22.170773161958323,Agent,True,116
7105,22.191334932866994,Bot,True,115
7107,22.601605849116822,Bot,True,116
7108,22.687879897656785,Bot,True,117
7260,,Bot,False,
7235,22.748908282469074,Agent,True,118
7236,22.60471792936778,Agent,True,118
7111,22.691376823298924,Bot,True,118
7237,22.619219786922486,Agent,True,119
7238,22.675400021733367,Agent,True,120
7239,22.768966358665693,Agent,True,121
7240,22.9579437061534,Agent,True,121
7243,22.842627308550846,Agent,True,119
7246,22.700928661457965,Agent,True,117
7247,22.703525778640824,Agent,True,117
7249,22.633576892669453,Agent,True,117
7251,22.991955245699273,Agent,True,116
7121,22.87797321867515,Bot,True,117
7275,,Bot,False,
7254,22.986684346344873,Agent,True,118
7255,22.875368993182974,Agent,True,119
7257,23.025437880824256,Agent,True,118
7280,,Bot,False,
7259,23.296990430965707,Agent,True,118
7282,,Bot,False,
7261,23.090290056952426,Agent,True,115
7262,23.219346266753973,Agent,True,116
7129,23.317279241438428,Bot,True,117
7130,23.24066386071422,Bot,True,118
7264,23.41176206364753,Agent,True,119
7265,23.48503651498436,Agent,True,119
7266,23.41570920448021,Agent,True,117
7267,23.449603284799423,Agent,True,118
7290,,Bot,False,
7268,23.47510374622925,Agent,True,119
7291,,Bot,False,
7269,23.629454837495587,Agent,True,120
7271,23.549942111756764,Agent,True,119
7137,23.316807900262347,Bot,True,117
7272,23.313982489763248,Agent,True,118
7299,,Bot,False,
7139,23.80816571345008,Bot,True,119
7273,24.15858235698488,Agent,True,120
7301,,Bot,False,
7302,,Bot,False,
7277,24.28278767436973,Agent,True,119
7143,24.91793307853186,Bot,True,119
7306,,Bot,False,
7278,25.005342561262523,Agent,True,120
7144,25.077689602293958,Bot,True,120
7281,24.62205840297156,Agent,True,120
7310,,Bot,False,
7284,24.470134013652114,Agent,True,120
7285,24.433819365627414,Agent,True,121
7150,24.672355929635387,Bot,True,122
7314,,Bot,False,
7152,24.548150605162164,Bot,True,122
7288,24.07795708073718,Agent,True,119
7156,23.887514689823774,Bot,True,118
7318,,Bot,False,
7292,23.634810265457872,Agent,True,114
7293,23.73223994949717,Agent,True,114
7295,23.57315237804596,Agent,True,115
7296,23.538347309347273,Agent,True,116
7297,23.470435878980197,Agent,True,117
7298,23.515241446686105,Agent,True,118
7300,23.16029319129734,Agent,True,117
7168,22.863752373988063,Bot,True,117
7304,22.734148248191786,Agent,True,118
7305,22.79330475060783,Agent,True,119
7308,22.31880499773729,Agent,True,117
7309,22.43449319916317,Agent,True,118
7311,22.030315586143615,Agent,True,116
7312,22.095976214167422,Agent,True,117
7313,22.148656855480112,Agent,True,117
7316,21.921481253752518,Agent,True,115
7182,22.05636194750673,Bot,True,115
7319,22.07684067995865,Agent,True,114
7320,22.117787774003773,Agent,True,115
7321,22.102893606946736,Agent,True,114
7322,22.107881197317738,Agent,True,115
7188,21.77274128784984,Bot,True,113
7332,,Bot,False,
7335,,Bot,False,
7336,,Bot,False,
7337,,Bot,False,
7325,24.07971395891923,Agent,True,109
7326,24.16859086784234,Agent,True,108
7327,23.92907175251321,Agent,True,108
7341,,Bot,False,
7329,23.820003803276677,Agent,True,105
7197,23.16588841257726,Bot,True,104
7344,,Bot,False,
7200,23.289430674118876,Bot,True,105
7203,23.08174524065612,Bot,True,106
7330,23.416086087040185,Agent,True,107
7331,22.748907863539216,Agent,True,108
7346,,Bot,False,
7347,,Bot,False,
7348,,Bot,False,
7333,23.43183691642048,Agent,True,109
7334,22.914041876250394,Agent,True,110
7338,22.743588661861622,Agent,True,111
7339,22.643729976407258,Agent,True,112
7342,22.18274153301377,Agent,True,110
7343,21.867091906781297,Agent,True,109
7345,22.003881281810663,Agent,True,109
7228,21.314821167528635,Bot,True,107
7349,21.490383761376506,Agent,True,108
7351,21.646118082161365,Agent,True,109
7352,21.570860820385633,Agent,True,110
7232,21.2904433732067,Bot,True,107
7353,20.88005071642442,Agent,True,104
7354,20.893827835328693,Agent,True,105
7355,20.80050495199498,Agent,True,105
7356,20.82509921388032,Agent,True,106
7357,20.47295897815775,Agent,True,105
7358,20.451386034071675,Agent,True,105
7241,20.50037709851972,Bot,True,106
7361,20.56865224241278,Agent,True,106
7245,20.390776448192128,Bot,True,105
7362,20.87241452267608,Agent,True,106
7250,20.70700429320368,Bot,True,103
7252,20.673230983002668,Bot,True,102
7364,20.987466334413057,Agent,True,103
7256,20.75070936113184,Bot,True,103
7366,20.86387718509286,Agent,True,104
7258,20.751575923511155,Bot,True,103
7369,20.696005997702287,Agent,True,104
7370,20.41664092547103,Agent,True,103
7371,20.431606561289527,Agent,True,104
7372,20.49246943522826,Agent,True,104
7263,20.49824736019673,Bot,True,104
7373,20.39072253639597,Agent,True,102
7374,20.4205075304194,Agent,True,102
7375,20.38450724680615,Agent,True,103
7270,20.22985879433395,Bot,True,103
7376,20.668555618736946,Agent,True,104
7378,20.363582268892515,Agent,True,101
7379,20.56810361097814,Agent,True,102
7380,20.49931795106545,Agent,True,103
7384,,Bot,False,
7274,20.61950001435298,Bot,True,102
7276,20.935604350951053,Bot,True,103
7382,21.27704474127927,Agent,True,103
7279,21.354404007111953,Bot,True,103
7385,21.085176680959876,Agent,True,103
7386,20.940615104171002,Agent,True,104
7387,20.987749475662895,Agent,True,104
7388,20.99000384609394,Agent,True,105
7283,21.081785737220116,Bot,True,106
7389,20.96406457607486,Agent,True,107
7286,21.01075963631365,Bot,True,108
7390,21.23874595179859,Agent,True,109
7391,21.094416520409368,Agent,True,108
7392,21.094172217285177,Agent,True,108
7401,,Bot,False,
7393,21.259256585729872,Agent,True,109
7394,21.756753773159062,Agent,True,110
7395,22.041384598855075,Agent,True,110
7411,,Bot,False,
7287,22.400373732678645,Bot,True,111
7416,,Bot,False,
7396,23.08840195257585,Agent,True,112
7421,,Bot,False,
7397,22.943896392669103,Agent,True,110
7398,23.082740650663936,Agent,True,111
7289,23.15591753181684,Bot,True,111
7399,23.30002043991317,Agent,True,112
7294,22.768741184749388,Bot,True,108
7402,22.98213563190825,Agent,True,109
7403,22.82660952283709,Agent,True,110
7405,22.558264204756142,Agent,True,110
7406,22.44850393893762,Agent,True,111
7408,22.678457485471654,Agent,True,112
7409,22.624228263390933,Agent,True,112
7303,22.21244886278987,Bot,True,112
7413,22.307011942848703,Agent,True,113
7415,22.184783106586565,Agent,True,114
7417,22.142199873357413,Agent,True,115
7418,22.269154337913506,Agent,True,116
7419,22.196793862417053,Agent,True,116
7420,22.430785381201076,Agent,True,117
7307,22.33496968666077,Bot,True,116
7423,22.188767311706897,Agent,True,116
7425,21.95982018727682,Agent,True,115
7315,21.901309049811744,Bot,True,114
7436,,Bot,False,
7426,21.8345164962559,Agent,True,113
7427,21.75561794441819,Agent,True,114
7317,21.85782458456606,Bot,True,115
7428,21.9913513680126,Agent,True,115
7429,22.123259327753203,Agent,True,116
7323,21.907209509978884,Bot,True,112
7324,21.997450402188633,Bot,True,113
7430,21.915805194408676,Agent,True,113
7431,21.834799924868094,Agent,True,114
7442,,Bot,False,
7444,,Bot,False,
7451,,Bot,False,
7432,24.681288738263447,Agent,True,114
7433,24.785806909305848,Agent,True,114
7435,24.48882597475972,Agent,True,112
7328,24.337604714339932,Bot,True,109
7438,24.31695320261838,Agent,True,110
7464,,Bot,False,
7439,24.51328535337393,Agent,True,110
7440,24.085671078878477,Agent,True,106
7441,24.200684182052782,Agent,True,107
7443,23.91885506563449,Agent,True,108
7445,24.453914212591826,Agent,True,109
7446,24.555085135526724,Agent,True,110
7447,24.557702273921223,Agent,True,111
7448,24.183242612238246,Agent,True,112
7449,24.355674348509183,Agent,True,113
7452,24.03250346354116,Agent,True,114
7453,23.7083930868896,Agent,True,115
7454,23.520421249779247,Agent,True,116
7340,23.471183450023318,Bot,True,116
7455,23.690081482981896,Agent,True,117
7456,23.53647077650203,Agent,True,116
7457,23.394139599467053,Agent,True,117
7458,23.275940644386537,Agent,True,116
7459,23.305004488056056,Agent,True,117
7460,23.335862002454405,Agent,True,118
7461,23.351706205864048,Agent,True,119
7462,23.34891077192492,Agent,True,120
7463,23.334068999034344,Agent,True,121
7465,23.130112935057923,Agent,True,120
7466,23.190372354428973,Agent,True,121
7468,22.695291249356615,Agent,True,120
7350,23.130952481057875,Bot,True,121
7470,22.880419944588766,Agent,True,121
7488,,Bot,False,
7471,22.79584327946918,Agent,True,120
7472,23.150370010676852,Agent,True,120
7473,22.83098333791736,Agent,True,119
7490,,Bot,False,
7474,22.79701023568805,Agent,True,118
7475,22.721874170802494,Agent,True,119
7476,22.773949294462,Agent,True,119
7477,22.75000429914303,Agent,True,119
7494,,Bot,False,
7478,22.69410715752383,Agent,True,120
7479,22.58163671376451,Agent,True,119
7359,22.790310990447097,Bot,True,120
7360,22.923311876426396,Bot,True,120
7480,22.927377270735406,Agent,True,121
7482,22.555232784804048,Agent,True,116
7483,22.501511145647328,Agent,True,115
7363,22.92486564145679,Bot,True,116
7365,22.843158237761145,Bot,True,117
7504,,Bot,False,
7485,23.016995111834603,Agent,True,118
7486,22.84844816236364,Agent,True,118
7367,23.038034552708496,Bot,True,118
7368,23.28974995555427,Bot,True,118
7489,23.74279372101023,Agent,True,119
7492,22.93301240732012,Agent,True,115
7493,23.048269329518916,Agent,True,115
7495,22.943439491989466,Agent,True,114
7514,,Bot,False,
7496,23.118703305763347,Agent,True,115
7497,23.046029307711706,Agent,True,115
7499,23.055430433002357,Agent,True,115
7500,23.118080644970178,Agent,True,116
7377,23.127120154689464,Bot,True,115
7501,23.325764124596617,Agent,True,116
7502,23.364294676020563,Agent,True,116
7503,23.27330467652996,Agent,True,117
7505,23.044201754331198,Agent,True,116
7381,23.549218359901488,Bot,True,117
7506,23.716873296540825,Agent,True,116
7528,,Bot,False,
7383,24.063532963661373,Bot,True,117
7535,,Bot,False,
7536,,Bot,False,
7507,24.368005548777774,Agent,True,117
7538,,Bot,False,
7508,24.35948276131603,Agent,True,118
7509,24.35516373286464,Agent,True,118
7510,24.475303647517876,Agent,True,119
7511,24.54310969959124,Agent,True,120
7512,24.451985850560504,Agent,True,121
7513,24.42840813156795,Agent,True,120
7515,24.10198678558322,Agent,True,119
7516,24.00310174929359,Agent,True,118
7517,23.976583159623942,Agent,True,119
7518,24.016504118330886,Agent,True,117
7519,24.239397806840998,Agent,True,118
7520,24.158713162289587,Agent,True,119
7400,24.130113993384384,Bot,True,119
7404,23.6198104785949,Bot,True,117
7523,23.69011013911677,Agent,True,118
7550,,Bot,False,
7525,23.52170911142821,Agent,True,118
7552,,Bot,False,
7526,23.737665124868045,Agent,True,119
7407,23.85080371115896,Bot,True,120
7527,23.85912512813752,Agent,True,121
7529,23.59229880332373,Agent,True,121
7530,23.676294203484986,Agent,True,122
7531,23.809305430239874,Agent,True,123
7410,23.83953881922548,Bot,True,124
7533,23.864945884775352,Agent,True,125
7560,,Bot,False,
7412,23.907433119342386,Bot,True,125
7563,,Bot,False,
7414,23.99137268509662,Bot,True,126
7534,24.159591922508753,Agent,True,127
7567,,Bot,False,
7537,23.76966733115978,Agent,True,127
7568,,Bot,False,
7539,23.744320684925015,Agent,True,127
7422,23.631063465131547,Bot,True,127
7541,23.69365113408935,Agent,True,128
7576,,Bot,False,
7577,,Bot,False,
7579,,Bot,False,
7542,26.689447205079432,Agent,True,129
7424,26.66993175737707,Bot,True,128
7543,26.05421050316454,Agent,True,124
7544,26.363326596168008,Agent,True,125
7545,26.17772335844188,Agent,True,125
7599,,Bot,False,
7546,26.46725960153617,Agent,True,124
7547,26.43786680134417,Agent,True,124
7548,26.70174697150901,Agent,True,124
7549,26.803534099083663,Agent,True,124
7551,27.435673495673882,Agent,True,125
7553,27.422044191335544,Agent,True,125
7554,27.28179568054361,Agent,True,125
7434,27.158054232441145,Bot,True,125
7607,,Bot,False,
7555,27.366617666078128,Agent,True,126
7556,27.310147181142383,Agent,True,125
7557,27.464349299463947,Agent,True,126
7558,27.243812756424404,Agent,True,125
7559,27.357148554974856,Agent,True,124
7561,27.47209643837732,Agent,True,124
7562,27.647204577454886,Agent,True,125
7437,27.55845935823072,Bot,True,126
7565,27.648861210084306,Agent,True,126
7566,27.565062838212043,Agent,True,127
7569,27.151428745905605,Agent,True,123
7619,,Bot,False,
7570,26.89849052422619,Agent,True,124
7571,26.847272534033436,Agent,True,125
7573,26.300653054587656,Agent,True,126
7574,26.417636694741077,Agent,True,127
7575,26.48214350367516,Agent,True,128
7578,26.284518116949357,Agent,True,129
7450,26.540288270180326,Bot,True,130
7580,26.636636194903303,Agent,True,131
7581,26.64335136491718,Agent,True,132
7626,,Bot,False,
7628,,Bot,False,
7583,26.91643441730821,Agent,True,133
7584,26.935560952831338,Agent,True,134
7629,,Bot,False,
7586,26.64437619512887,Agent,True,135
7587,26.69576608287025,Agent,True,136
7588,26.96219519293618,Agent,True,137
7589,26.98890265766545,Agent,True,138
